Review,Size,Comfort,Features,star_rating
17,"['12', '13', '14']","Take your walking comfort to a higher level in the Skechers GO WALK 6™ shoe. This slip-on walking sneaker features a Stretch Fit® engineered mesh upper, lightweight ULTRA GO® cushioning midsole, Air-Cooled Goga Mat™ insole, and high-rebound Hyper Pillar Technology™ for added support.","Air-Cooled Goga Mat™ breathable insole with high-rebound cushioning
Lightweight, responsive ULTRA GO® cushioning
High-rebound ultra-lightweight Hyper Pillar Technology™ for added support
Stretch Fit® slip-on design for sock-like comfort
Stabilizing overlay heel panel
Athletic engineered mesh upper
Slip-on style comfort walking sneaker design
Durable dual-density traction outsole for stability
1 1/2 inch heel
Skechers® logo detail",4.7
17,"['7', '8', '9', '10', '11', '12', '13', '14']","Take your walking comfort to a higher level in the Skechers GO WALK 6™ shoe. This slip-on walking sneaker features a Stretch Fit® engineered mesh upper, lightweight ULTRA GO® cushioning midsole, Air-Cooled Goga Mat™ insole, and high-rebound Hyper Pillar Technology™ for added support.","Air-Cooled Goga Mat™ breathable insole with high-rebound cushioning
Lightweight, responsive ULTRA GO® cushioning
High-rebound ultra-lightweight Hyper Pillar Technology™ for added support
Stretch Fit® slip-on design for sock-like comfort
Stabilizing overlay heel panel
Athletic engineered mesh upper
Slip-on style comfort walking sneaker design
Durable dual-density traction outsole for stability
1 1/2 inch heel
Skechers® logo detail",4.7
NA,"['7', '8', '10', '11', '14']","Experience long-lasting supportive comfort in Skechers GO WALK Distance Walker. This lace-up features a carbon infused design in a breathable mesh upper with hotmelt underlays, removable Skechers Arch Fit® insole, Hyper Burst® cushioning and a Goodyear® Performance Outsole.","Patented Skechers Arch Fit® insole system with podiatrist-certified arch support Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
HYPER BURST® cushioning midsole offers a highly responsive and ultra-lightweight experience. This innovative resilient foam is created using a 'Super Critical®' process with spherically-shaped cells compressed into the midsole.
HYPER ARC™ adapts to your stride to promote a smoother transition for a more efficient walk
Carbon Infused Forefoot plate.",NA
NA,"['9', '10', '11', '12']","Walk in full confidence with the Skechers GOwalk 6 shoes. Features lightweight ULTRA GO® cushioning midsole, Air-Cooled Goga Mat™ insole, and high-rebound Hyper Pillar Technology™ for added support.","Lightweight, responsive ULTRA GO® cushioning
Skechers Air-Cooled Goga Mat™ breathable insole with high-rebound cushioning
High-rebound Hyper Pillar Technology™ for added support
Stretch Fit® slip-on design for sock-like comfort
Ortholite® comfort foam insole layer adds long-term cushioning and high-level breathability with 5% recycled rubber content
Durable dual-density traction outsole for stability
Machine washable
1 1/2-inch heel
Skechers® logo detail",0.0
NA,"['7', '8', '9', '10', '11', '12']","Walk in full confidence with the Skechers GOwalk 6 shoes. Features lightweight ULTRA GO® cushioning midsole, Air-Cooled Goga Mat™ insole, and high-rebound Hyper Pillar Technology™ for added support.","Lightweight, responsive ULTRA GO® cushioning
Skechers Air-Cooled Goga Mat™ breathable insole with high-rebound cushioning
High-rebound Hyper Pillar Technology™ for added support
Stretch Fit® slip-on design for sock-like comfort
Ortholite® comfort foam insole layer adds long-term cushioning and high-level breathability with 5% recycled rubber content
Durable dual-density traction outsole for stability
Machine washable
1 1/2-inch heel
Skechers® logo detail",0.0
NA,"['7', '10', '11', '12']","Walk in full confidence with the Skechers GOwalk 6 shoes. Features lightweight ULTRA GO® cushioning midsole, Air-Cooled Goga Mat™ insole, and high-rebound Hyper Pillar Technology™ for added support.","Lightweight, responsive ULTRA GO® cushioning
Skechers Air-Cooled Goga Mat™ breathable insole with high-rebound cushioning
High-rebound Hyper Pillar Technology™ for added support
Stretch Fit® slip-on design for sock-like comfort
Ortholite® comfort foam insole layer adds long-term cushioning and high-level breathability with 5% recycled rubber content
Durable dual-density traction outsole for stability
Machine washable
1 1/2-inch heel
Skechers® logo detail",0.0
NA,[],"Walk in full confidence with the Skechers GOwalk 6 shoes. Features lightweight ULTRA GO® cushioning midsole, Air-Cooled Goga Mat™ insole, and high-rebound Hyper Pillar Technology™ for added support.","Lightweight, responsive ULTRA GO® cushioning
Skechers Air-Cooled Goga Mat™ breathable insole with high-rebound cushioning
High-rebound Hyper Pillar Technology™ for added support
Stretch Fit® slip-on design for sock-like comfort
Ortholite® comfort foam insole layer adds long-term cushioning and high-level breathability with 5% recycled rubber content
Durable dual-density traction outsole for stability
Machine washable
1 1/2-inch heel
Skechers® logo detail",0.0
NA,"['7', '10', '11', '12']","Enhance your daily walks with waves of comfort wearing Skechers GO WALK® Massage Fit™ - Tidal. This innovative massage design features a Stretch Fit® mesh and synthetic upper with an ultra-lightweight, responsive HYPER BURST® cushioned midsole.","Massage Fit™ wave midsole designed to gently massage your feet with every step
HYPER BURST® cushioning midsole offers a highly responsive and ultra-lightweight experience. This innovative resilient foam is created using a 'Super Critical®' process with spherically-shaped cells compressed into the midsole.
Stretch Fit® design for sock-like comfort
Ortholite® comfort foam insole layer adds long-term cushioning and high-level breathability with 5% recycled rubber content",NA
27,"['7', '8', '9', '10', '11', '12']","Enhance your daily walks with waves of comfort wearing Skechers GO WALK® Massage Fit™ - Tidal. This innovative massage design features a Stretch Fit® mesh and synthetic upper with an ultra-lightweight, responsive HYPER BURST® cushioned midsole.","Massage Fit™ wave midsole designed to gently massage your feet with every step
HYPER BURST® cushioning midsole offers a highly responsive and ultra-lightweight experience. This innovative resilient foam is created using a 'Super Critical®' process with spherically-shaped cells compressed into the midsole.
Stretch Fit® design for sock-like comfort
Ortholite® comfort foam insole layer adds long-term cushioning and high-level breathability with 5% recycled rubber content",4.4
27,['12'],"Enhance your daily walks with waves of comfort wearing Skechers GO WALK® Massage Fit™ - Tidal. This innovative massage design features a Stretch Fit® mesh and synthetic upper with an ultra-lightweight, responsive HYPER BURST® cushioned midsole.","Massage Fit™ wave midsole designed to gently massage your feet with every step
HYPER BURST® cushioning midsole offers a highly responsive and ultra-lightweight experience. This innovative resilient foam is created using a 'Super Critical®' process with spherically-shaped cells compressed into the midsole.
Stretch Fit® design for sock-like comfort
Ortholite® comfort foam insole layer adds long-term cushioning and high-level breathability with 5% recycled rubber content",4.4
NA,['12'],Keep your core style cool and breezy with sporty style and comfort in the SKECHERS Bellinger 2.0 - Coren shoe. Soft nearly one piece knit mesh fabric and synthetic upper in a slip on stretch laced casual comfort sneaker oxford with woven accents. Air-Cooled Memory Foam insole.,"Soft woven knit mesh fabric upper
Synthetic heel and instep panel overlays
Slip on stretch laced casual comfort sneaker oxford design
Stitching accents
Nearly one piece knit mesh with woven-in stabilizling panels
Heel and side panel detailing with side fabric band accents
Heel panel overlay with top pull on loop
Stretchable comfort knit mesh front and instep panels
Slip on design with stretch laced front panel and synthetic reinforcing detail
Embroidered S logo on side panel
Skechers 1992 logo label on instep panel
Padded continuous collar
Soft fabric shoe lining
Air-Cooled Memory Foam cushioned comfort insole
Goga Mat ArchÂ® cushion for added support
Shock absorbing supportive low profile midsole with contoured side detail
Outsole with contrast color rubber traction panels
Flexible traction outsole",NA
558,"['8', '9', '11', '12']",Get all the support you need for your long walks with the Skechers GOwalk Arch Fit - Idyllic shoe. This lace-up sneaker features an athletic engineered and synthetic upper with removable Arch Fit® insole and a lightweight ULTRA GO® cushioned midsole.,"Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
Lightweight and responsive ULTRA GO® cushioning
High-rebound Comfort Pillar Technology® for added support
Athletic engineered and synthetic upper with a lace-up front
Durable rubber dual-density traction outsole for stability
Machine washable
1 1/2-inch heel
Skechers® and Arch Fit® logo details
This style may be excluded from all-site discount codes",4.6
558,[],Get all the support you need for your long walks with the Skechers GOwalk Arch Fit - Idyllic shoe. This lace-up sneaker features an athletic engineered and synthetic upper with removable Arch Fit® insole and a lightweight ULTRA GO® cushioned midsole.,"Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
Lightweight and responsive ULTRA GO® cushioning
High-rebound Comfort Pillar Technology® for added support
Athletic engineered and synthetic upper with a lace-up front
Durable rubber dual-density traction outsole for stability
Machine washable
1 1/2-inch heel
Skechers® and Arch Fit® logo details
This style may be excluded from all-site discount codes",4.6
558,[],Get all the support you need for your long walks with the Skechers GOwalk Arch Fit - Idyllic shoe. This lace-up sneaker features an athletic engineered and synthetic upper with removable Arch Fit® insole and a lightweight ULTRA GO® cushioned midsole.,"Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
Lightweight and responsive ULTRA GO® cushioning
High-rebound Comfort Pillar Technology® for added support
Athletic engineered and synthetic upper with a lace-up front
Durable rubber dual-density traction outsole for stability
Machine washable
1 1/2-inch heel
Skechers® and Arch Fit® logo details
This style may be excluded from all-site discount codes",4.6
NA,"['7', '10', '11', '13', '14']","Experience long-lasting supportive comfort in Skechers GO WALK Distance Walker. This lace-up features a carbon infused design in a breathable mesh upper with hotmelt underlays, removable Skechers Arch Fit® insole, Hyper Burst® cushioning and a Goodyear® Performance Outsole.","Patented Skechers Arch Fit® insole system with podiatrist-certified arch support Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
HYPER BURST® cushioning midsole offers a highly responsive and ultra-lightweight experience. This innovative resilient foam is created using a 'Super Critical®' process with spherically-shaped cells compressed into the midsole.
HYPER ARC™ adapts to your stride to promote a smoother transition for a more efficient walk
Carbon Infused Forefoot plate.",NA
1,"['7', '8']","Elevate your steps in surefooted supportive comfort and reliable traction with Skechers Arch Fit® Glide-Step® - Kronos. This lace-up features an athletic mesh upper with synthetic hotmelt details, removable Arch Fit® insole and a Glide-Step® geometric midsole, plus a durable Goodyear® Rubber Outsole.","Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
Glide-Step® geometric midsole designed to provide natural momentum with every step
Goodyear® Rubber Outsole delivers enhanced",5
1,"['7', '12']","Elevate your steps in surefooted supportive comfort and reliable traction with Skechers Arch Fit® Glide-Step® - Kronos. This lace-up features an athletic mesh upper with synthetic hotmelt details, removable Arch Fit® insole and a Glide-Step® geometric midsole, plus a durable Goodyear® Rubber Outsole.","Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
Glide-Step® geometric midsole designed to provide natural momentum with every step
Goodyear® Rubber Outsole delivers enhanced",5
1,"['7', '10', '11', '12']","Elevate your steps in surefooted supportive comfort and reliable traction with Skechers Arch Fit® Glide-Step® - Kronos. This lace-up features an athletic mesh upper with synthetic hotmelt details, removable Arch Fit® insole and a Glide-Step® geometric midsole, plus a durable Goodyear® Rubber Outsole.","Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
Glide-Step® geometric midsole designed to provide natural momentum with every step
Goodyear® Rubber Outsole delivers enhanced",5
1,"['7', '9', '10', '12']","Elevate your steps in surefooted supportive comfort and reliable traction with Skechers Arch Fit® Glide-Step® - Kronos. This lace-up features an athletic mesh upper with synthetic hotmelt details, removable Arch Fit® insole and a Glide-Step® geometric midsole, plus a durable Goodyear® Rubber Outsole.","Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
Glide-Step® geometric midsole designed to provide natural momentum with every step
Goodyear® Rubber Outsole delivers enhanced",5
1,"['7', '8', '9', '10', '12']","Elevate your steps in surefooted supportive comfort and reliable traction with Skechers Arch Fit® Glide-Step® - Kronos. This lace-up features an athletic mesh upper with synthetic hotmelt details, removable Arch Fit® insole and a Glide-Step® geometric midsole, plus a durable Goodyear® Rubber Outsole.","Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
Glide-Step® geometric midsole designed to provide natural momentum with every step
Goodyear® Rubber Outsole delivers enhanced",5
3,"['7', '8', '9', '10', '11', '12', '13', '14']","Add more response and cushion to your run with the Skechers Power. Features lightweight, responsive ULTRA FLIGHT™ cushioning for maximum comfort. Lace up neutral cushioned running shoe design with Goodyear® Rubber outsole pillars.","Lightweight, breathable mesh upper
Highly responsive ULTRA FLIGHT™ cushioning
Rubber outsole promotes durability, while strategically-placed rubber pillars provide cushioning
Forefoot flex grooves aid in flexibility and promotes a smooth transition
Soft woven athletic mesh fabric upper
Lace up front neutral, maximum cushioned running shoe design
Side S logo
Heel fabric overlay panel with top pull-on loop
Reinforced lace up front
Soft padded collar and tongue for supreme comfort
Natural expansion provides a comfortable, natural fit",5
3,"['8', '9', '10', '11', '12']","Add more response and cushion to your run with the Skechers Power. Features lightweight, responsive ULTRA FLIGHT™ cushioning for maximum comfort. Lace up neutral cushioned running shoe design with Goodyear® Rubber outsole pillars.","Lightweight, breathable mesh upper
Highly responsive ULTRA FLIGHT™ cushioning
Rubber outsole promotes durability, while strategically-placed rubber pillars provide cushioning
Forefoot flex grooves aid in flexibility and promotes a smooth transition
Soft woven athletic mesh fabric upper
Lace up front neutral, maximum cushioned running shoe design
Side S logo
Heel fabric overlay panel with top pull-on loop
Reinforced lace up front
Soft padded collar and tongue for supreme comfort
Natural expansion provides a comfortable, natural fit",5
NA,"['7', '9', '10']","Get an extra step of comfort with a sporty classic in Skechers Skech-Lite Pro - Clear Rush. This lace-up features a mesh and synthetic upper, plus a cushioned Skechers Air-Cooled Memory Foam® insole","Skechers Air-Cooled Memory Foam® comfort insole
Crafted with 100% vegan materials",0.0
NA,"['7', '8', '9', '10', '11']","Get an extra step of comfort with a sporty classic in Skechers Skech-Lite Pro - Clear Rush. This lace-up features a mesh and synthetic upper, plus a cushioned Skechers Air-Cooled Memory Foam® insole","Skechers Air-Cooled Memory Foam® comfort insole
Crafted with 100% vegan materials",0.0
NA,"['7', '8', '9', '11']",Men's Sport Shoes,Enhance your sporty style and easy wearing comfort with the SKECHERS SPORT. Softy upper with comfortable insole.,0.0
NA,[],Men's Sport Shoes,Enhance your sporty style and easy wearing comfort with the SKECHERS SPORT. Softy upper with comfortable insole.,0.0
NA,[],Men's Sport Shoes,Enhance your sporty style and easy wearing comfort with the SKECHERS SPORT. Softy upper with comfortable insole.,0.0
15,"['8', '12']","Go the distance in long-lasting support and comfort wearing Skechers GO RUN® Razor 4. This lace-up carbon infused design features a Hyper mono mesh upper, Arch Fit® insole, HYPER BURST PRO cushioning, Goodyear® Performance Outsole, plus Skechers HYPER ARC™ for an efficient run.","HYPER BURST PRO™ is made with a new super critical foaming process using TPU for a softer midsole with higher resiliency while maintaining its lightweight properties
Patented Skechers Arch Fit® insole system with podiatrist-certified arch support Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Skechers HYPER ARC™ adapts to your stride to promote a smoother transition for a more efficient run
Goodyear® Performance Outsole delivers enhanced traction, stability and durability
Patent-pending carbon infused forefoot winglet plate with an efficient high stiffness-to-weight ratio",4.7
15,"['8', '9', '10', '12']","Go the distance in long-lasting support and comfort wearing Skechers GO RUN® Razor 4. This lace-up carbon infused design features a Hyper mono mesh upper, Arch Fit® insole, HYPER BURST PRO cushioning, Goodyear® Performance Outsole, plus Skechers HYPER ARC™ for an efficient run.","HYPER BURST PRO™ is made with a new super critical foaming process using TPU for a softer midsole with higher resiliency while maintaining its lightweight properties
Patented Skechers Arch Fit® insole system with podiatrist-certified arch support Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Skechers HYPER ARC™ adapts to your stride to promote a smoother transition for a more efficient run
Goodyear® Performance Outsole delivers enhanced traction, stability and durability
Patent-pending carbon infused forefoot winglet plate with an efficient high stiffness-to-weight ratio",4.7
NA,"['7', '8', '9', '10']","Add more cushioning between you and the path with Skechers Max Cushioning Premier 2.0™ - Electricity. This comfortable running design features a lace-up mesh upper, ULTRA GO® cushioned platform, Skechers Air-Cooled Goga Mat™ insole and a durable Goodyear® Performance Outsole. Details Skechers Max Cushioning™ design for exceptional comfort and support Lightweight, responsive ULTRA GO® cushioning Goodyear® Performance Outsole delivers enhanced traction, stability and durability Skechers Air-Cooled Goga Mat™ breathable insole provides high-rebound cushioning Ortholite® comfort foam insole layer adds long-term cushioning and high-level breathability with 5% recycled rubber content NRT - Natural Rock",NA,0.0
NA,"['7', '8', '9', '10', '11']","Add more cushioning between you and the path with Skechers Max Cushioning Premier 2.0™ - Electricity. This comfortable running design features a lace-up mesh upper, ULTRA GO® cushioned platform, Skechers Air-Cooled Goga Mat™ insole and a durable Goodyear® Performance Outsole. Details Skechers Max Cushioning™ design for exceptional comfort and support Lightweight, responsive ULTRA GO® cushioning Goodyear® Performance Outsole delivers enhanced traction, stability and durability Skechers Air-Cooled Goga Mat™ breathable insole provides high-rebound cushioning Ortholite® comfort foam insole layer adds long-term cushioning and high-level breathability with 5% recycled rubber content NRT - Natural Rock",NA,0.0
NA,['10'],Stay well supported in hotter weather wearing the Skechers Arch Fit® SD - Malico sandal. This thong style sandal features a smooth oiled leather upper with an Arch Fit® cushioned footbed.,"Patented Skechers Arch Fit® contoured footbed with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Contoured footbed helps mold to your foot to reduce shock and increase weight dispersion
Smooth oiled leather upper with stitching detail
Thong casual comfort sandal design
Flexible rubber traction outsole
1 1/2-inch heel height
Skechers® and Arch Fit® logo details",4.4
48,"['10', '11', '13']",Enjoy supportive casual comfort on warm sunny days with the Skechers GOwalk Arch Fit® sandal. This thong sandal features a smooth leather upper with lightweight ULTRA GO® cushioning and an Arch Fit® footbed,"Patented Skechers Arch Fit® system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Arch Fit Contoured Footbed
Lightweight, responsive ULTRA GO® cushioning
Thong sandal design with smooth leather upper
Durable rubber dual-density traction outsole for stability
1 1/2-inch heel height
Skechers® and Arch Fit® logo detail",4.2
48,"['10', '11']",Enjoy supportive casual comfort on warm sunny days with the Skechers GOwalk Arch Fit® sandal. This thong sandal features a smooth leather upper with lightweight ULTRA GO® cushioning and an Arch Fit® footbed,"Patented Skechers Arch Fit® system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Arch Fit Contoured Footbed
Lightweight, responsive ULTRA GO® cushioning
Thong sandal design with smooth leather upper
Durable rubber dual-density traction outsole for stability
1 1/2-inch heel height
Skechers® and Arch Fit® logo detail",4.2
48,"['7', '8', '9', '10', '11', '12', '13']",Enjoy supportive casual comfort on warm sunny days with the Skechers GOwalk Arch Fit® sandal. This thong sandal features a smooth leather upper with lightweight ULTRA GO® cushioning and an Arch Fit® footbed,"Patented Skechers Arch Fit® system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Arch Fit Contoured Footbed
Lightweight, responsive ULTRA GO® cushioning
Thong sandal design with smooth leather upper
Durable rubber dual-density traction outsole for stability
1 1/2-inch heel height
Skechers® and Arch Fit® logo detail",4.2
27,"['8', '9', '11']",The ultimate solution for all-day comfort and classic warm weather style combine in the Skechers Arch Fit® - Revelo sandal. This slide style sandal features a leather upper with an Arch Fit® cushioned footbed.,"Patented Skechers Arch Fit® contoured footbed with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Contoured footbed helps mold to your foot to reduce shock and increase weight dispersion
Smooth oiled leather upper
One band slide casual comfort sandal design
Adjustable center design with hook and loop closure
Mesh fabric lining and side perforation detail
Flexible rubber traction outsole
1 1/2-inch heel height
Skechers® and Arch Fit® logo details",4.6
27,['11'],The ultimate solution for all-day comfort and classic warm weather style combine in the Skechers Arch Fit® - Revelo sandal. This slide style sandal features a leather upper with an Arch Fit® cushioned footbed.,"Patented Skechers Arch Fit® contoured footbed with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Contoured footbed helps mold to your foot to reduce shock and increase weight dispersion
Smooth oiled leather upper
One band slide casual comfort sandal design
Adjustable center design with hook and loop closure
Mesh fabric lining and side perforation detail
Flexible rubber traction outsole
1 1/2-inch heel height
Skechers® and Arch Fit® logo details",4.6
48,"['7', '8', '9', '10', '11', '12', '13']",Enjoy supportive casual comfort on warm sunny days with the Skechers GOwalk Arch Fit® sandal. This thong sandal features a smooth leather upper with lightweight ULTRA GO® cushioning and an Arch Fit® footbed,"Patented Skechers Arch Fit® system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Arch Fit Contoured Footbed
Lightweight, responsive ULTRA GO® cushioning
Thong sandal design with smooth leather upper
Durable rubber dual-density traction outsole for stability
1 1/2-inch heel height
Skechers® and Arch Fit® logo detail",4.2
97,"['7', '12']","Upgrade your walks with the latest in comfort technology wearing Skechers GO WALK Workout Walker™ - Outpace. This lace-up features a carbon infused design in an engineered athletic mesh and synthetic upper with a removable Skechers Arch Fit® insole, Hyper Burst® cushioning and a Goodyear® Performance Outsole.","Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
HYPER BURST® cushioning midsole offers a highly responsive and ultra-lightweight experience. This innovative resilient foam is created using a 'Super Critical®' process with spherically-shaped cells compressed into the midsole.
HYPER ARC™ adapts to your stride to promote a smoother transition for a more efficient walk
Carbon Infused Pebax material",4.6
3,"['7', '8', '9', '10', '11', '12']",Trek the trails in surefooted comfort with Skechers Glide-Step Trail. Featuring a lightweight Glide-Step® midsole and Goodyear Rubber® outsole in a lace-up trail walking and hiking design.,"Leather and mesh upper
Lace-up athletic trail walking and hiking design
1 1/2-inch heel height
Skechers® logo detail
Glide-Step® geometric midsole designed to provide natural momentum with every step
Skechers Air-Cooled Memory Foam® cushioned breathable insole
Water-repellent upper
Goodyear® Performance Outsole delivers enhanced traction, stability and durability",4.7
1,"['7', '8', '9', '10', '11', '12']","Sleek style and flexible comfort combine in Skechers Glide-Step-Swift. This Lace-up features an engineered mesh and synthetic upper with Skechers an Air-Cooled Memory Foam® cushioned insole, lightweight Glide-Step® midsole.","Air-Cooled Memory Foam® cushioned comfort insole
Engineered mesh upper with lace-up front
Glide-Step® geometric midsole designed to provide natural momentum with every step
Vegan",5
22,"['9', '10', '12']","Elevate your steps in surefooted supportive comfort and reliable traction with Skechers Arch Fit® Glide-Step®. This lace-up features an athletic mesh and synthetic upper with a removable Arch Fit® insole, Glide-Step® geometric cushioned midsole and durable Goodyear® Performance Outsole.","Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
Glide-Step® geometric midsole designed to provide natural momentum with every step
Goodyear® Performance Outsole delivers enhanced",4.1
22,"['7', '8', '9', '10', '11', '12']","Elevate your steps in surefooted supportive comfort and reliable traction with Skechers Arch Fit® Glide-Step®. This lace-up features an athletic mesh and synthetic upper with a removable Arch Fit® insole, Glide-Step® geometric cushioned midsole and durable Goodyear® Performance Outsole.","Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
Glide-Step® geometric midsole designed to provide natural momentum with every step
Goodyear® Performance Outsole delivers enhanced",4.1
22,"['7', '12']","Elevate your steps in surefooted supportive comfort and reliable traction with Skechers Arch Fit® Glide-Step®. This lace-up features an athletic mesh and synthetic upper with a removable Arch Fit® insole, Glide-Step® geometric cushioned midsole and durable Goodyear® Performance Outsole.","Patented Skechers Arch Fit® insole system with podiatrist-certified arch support
Podiatrist-designed shape developed with 20 years of data and 120,000 unweighted foot scans
Removable insole helps mold to your foot to reduce shock and increase weight dispersion
Glide-Step® geometric midsole designed to provide natural momentum with every step
Goodyear® Performance Outsole delivers enhanced",4.1
3,['9'],Step out with retro vibes and classic style in Skechers Zinger - Manzanilla. This lace-up jogger style features a leather and suede upper with a cushioned Skechers Air-Cooled Memory Foam® insole.,Skechers Air-Cooled Memory Foam® insole,2.7
1,"['7', '8', '9', '11']","Upgrade to comfortable on-trend street style in the Rover X. This lace-up fashion style features a leather, mesh and synthetic upper with a cushioned comfort Skechers Air-Cooled Memory Foam® insole.",Skechers Air-Cooled Memory Foam® cushioned comfort insole,5
1,"['7', '8', '9', '10', '11']","Upgrade to comfortable on-trend street style in the Rover X. This lace-up fashion style features a leather, mesh and synthetic upper with a cushioned comfort Skechers Air-Cooled Memory Foam® insole.",Skechers Air-Cooled Memory Foam® cushioned comfort insole,5
7,['12'],"Keep your walk energized, cool and comfortable wearing Skechers GO WALK Hyper Burst® - Savitar. This athletic slip-on features a breathalble air mesh fabric upper with a Skechers Air-Cooled Goga Mat™ comfort insole and HYPER BURST® cushioning.","HYPER BURST® cushioning midsole offers a highly responsive and ultra-lightweight running experience. This innovative resilient foam is created using a 'Super Critical®' process with spherically-shaped cells compressed into the midsole.
Skechers Air-Cooled Goga Mat™ breathable insole with high-rebound cushioning
Ortholite® comfort foam insole layer adds long-term cushioning and high-level breathability with 5% recycled rubber content
Crafted with 100% vegan materials
Breathable athletic air mesh upper with adjustable lace-up front
Machine washable
1 1/4-inch heel
Skechers® logo detail",4.9
7,"['7', '10', '11', '12']","Keep your walk energized, cool and comfortable wearing Skechers GO WALK Hyper Burst® - Savitar. This athletic slip-on features a breathalble air mesh fabric upper with a Skechers Air-Cooled Goga Mat™ comfort insole and HYPER BURST® cushioning.","HYPER BURST® cushioning midsole offers a highly responsive and ultra-lightweight running experience. This innovative resilient foam is created using a 'Super Critical®' process with spherically-shaped cells compressed into the midsole.
Skechers Air-Cooled Goga Mat™ breathable insole with high-rebound cushioning
Ortholite® comfort foam insole layer adds long-term cushioning and high-level breathability with 5% recycled rubber content
Crafted with 100% vegan materials
Breathable athletic air mesh upper with adjustable lace-up front
Machine washable
1 1/4-inch heel
Skechers® logo detail",4.9
NA,"['7', '8', '9', '10', '11', '12']","Modern sporty style and well-cushioned midsole protection combine in Skechers Max Protect Sport - Safeguard. This vegan lace-up features a mesh and synthetic upper with a translucent heel cup, and a cushioned Skechers Air-Cooled Memory Foam® insole.","Skechers Air-Cooled Memory Foam® cushioned comfort insole
Crafted with 100% vegan materials",NA
NA,"['7', '8', '9', '10', '11', '12']","Modern sporty style and well-cushioned midsole protection combine in Skechers Max Protect Sport - Safeguard. This vegan lace-up features a mesh and synthetic upper with a translucent heel cup, and a cushioned Skechers Air-Cooled Memory Foam® insole.","Skechers Air-Cooled Memory Foam® cushioned comfort insole
Crafted with 100% vegan materials",NA
NA,[],"Modern sporty style and well-cushioned midsole protection combine in Skechers Max Protect Sport - Safeguard. This vegan lace-up features a mesh and synthetic upper with a translucent heel cup, and a cushioned Skechers Air-Cooled Memory Foam® insole.","Skechers Air-Cooled Memory Foam® cushioned comfort insole
Crafted with 100% vegan materials",NA
